,Unnamed: 0,user,timestamp,tweet_text,tweet_sentiment,link,included_symbols,bitcoin Returns,doge Returns,tesla Returns,google Returns,apple Returns,p_change
2242,2242,sundarpichai,1618225922,Even I can finally draw! fun tool to play with - used to ask my mom to draw pics for my hw at school as could not d… https://t.co/8kVSFUYhEp,0.7177,twitter.com/sundarpichai/status/852041602532909056,,0,0,0,0,0,-1
2243,2243,sundarpichai,1618218313,"I am excited about the progress here, really important work on machine learning without centralized training data

https://t.co/MF5hN9bvlf",0.7425,twitter.com/sundarpichai/status/852009688354836482,2243.0,0,0,0,0,0,-1
2244,2244,sundarpichai,1618091042,RT @demishassabis: Can't wait to explore the mysteries of Go with China's top players in Wuzhen next month https://t.co/dtAUAxQLqw #AlphaGo…,0.2023,twitter.com/sundarpichai/status/851475874129920000,,0,0,0,0,0,-1
2245,2245,sundarpichai,1617745071,"RT @JustinTrudeau: Started the day in NYC meeting with the CEO of @YouTube, @SusanWojcicki, to talk about how we can better support women w…",0.6808,twitter.com/sundarpichai/status/850024767323111424,2245.0,0,0,0,0,0,-1
2246,2246,sundarpichai,1617568774,"Congrats @timberners_lee on receiving the Turing Award! So well deserved, we are all grateful for your work https://t.co/j6bIwxAWUT",0.9115,twitter.com/sundarpichai/status/849285323636875264,,0,0,0,0,0,-1
2247,2247,sundarpichai,1617319216,And there was some confusion as to whether it was an April fool's joke then:) https://t.co/tG23FjYVZ4,0.0,twitter.com/sundarpichai/status/848238599837368320,,0,0,0,0,0,-1
2248,2248,sundarpichai,1617170039,Proud to support AI research in Canada w/ new Google Brain Toronto team and our contribution to the #VectorInstitute https://t.co/JgM6WiaaUk,0.7003,twitter.com/sundarpichai/status/847612904748662785,2248.0,0,0,0,0,0,-1
2249,2249,sundarpichai,1617141138,RT @demishassabis: So awesome that the documentary covering the #AlphaGo story got selected to premiere at the @Tribeca film festival - go…,0.8221,twitter.com/sundarpichai/status/847491685940510722,,0,0,0,0,0,-1
2250,2250,sundarpichai,1616995415,"@amac @khanacademy @salkhanacademy From what I hear, yes:)",0.0,twitter.com/sundarpichai/status/846880478875475968,2250.0,0,0,0,0,0,-1
2251,2251,sundarpichai,1616992623,Visited @khanacademy this morning to chat about tech-enabled education - @salkhanacademy &amp; his team are doing very… https://t.co/Q3JS8XpJuU,0.0,twitter.com/sundarpichai/status/846868769330802688,,0,0,0,0,0,-1
2252,2252,sundarpichai,1616711933,"Humbling read, In awe of our universe!! - Largest runaway black hole ever seen, being ejected at 7.6 million kmh https://t.co/lkQ36Zly7u",0.0,twitter.com/sundarpichai/status/845691472942850048,,0,0,0,0,0,-1
2253,2253,sundarpichai,1616556673,Jeffree’s first day as a #noogler #doogler. Will get him started on coding once we get through potty training :)… https://t.co/ZF5fkiufww,0.0,twitter.com/sundarpichai/status/845040264737579008,,0,0,0,0,0,-1
2254,2254,sundarpichai,1616541065,Lots of exciting new product features built for users in Brazil &amp; around the world #GoogleforBrasil https://t.co/nmwsj7yBww,0.4939,twitter.com/sundarpichai/status/844974798392340480,2254.0,0,0,0,0,0,-1
2255,2255,sundarpichai,1616534306,Thrilled to partner with @HowardU to expand computer science education and opportunities for more HBCU students https://t.co/13MKren1Fk,0.7783,twitter.com/sundarpichai/status/844946447560728576,,0,0,0,0,0,-1
2256,2256,sundarpichai,1616378838,RT @davey_burke: O-MG! Check out the first (early!) Developer Preview of Android O. https://t.co/nDvNKpvXT7,0.0,twitter.com/sundarpichai/status/844294368592748544,,0,0,0,0,0,-1
2257,2257,sundarpichai,1616366379,We are deeply committed to supporting education and making it accessible to everyone around the world https://t.co/WGx8kCo9hr,0.6764,twitter.com/sundarpichai/status/844242110475726848,,0,0,0,0,0,-1
2258,2258,sundarpichai,1616027491,Happy #StPatricksDay! https://t.co/nMNw9zhxv8,0.6114,twitter.com/sundarpichai/status/842820711102144512,,0,0,0,0,0,-1
2259,2259,sundarpichai,1615943728,RT @SusanWojcicki: I just wrote an oped in @VanityFair @VFHIVE on how tech can break out of this cycle. Bottom line: #hiremorewomen https:/…,0.0,twitter.com/sundarpichai/status/842469387479130112,,0,0,0,0,0,-1
2260,2260,sundarpichai,1615700692,Wishing everyone a very happy #Holi! https://t.co/37IuUAstU1,0.7339,twitter.com/sundarpichai/status/841434921113546753,,0,0,0,0,0,-1
2261,2261,sundarpichai,1615433107,"Thanks to the 10,000 customers, partners &amp; devs who joined us at #googlenext17 - can't wait to see what you build w… https://t.co/agiAlnYaP7",0.4404,twitter.com/sundarpichai/status/840312585094291456,2261.0,0,0,0,0,0,-1
2262,2262,sundarpichai,1615288798,"@NateSilver538 not sure is rational betting, 4 down in UCL ,no away goal against a quality team does not seem like 7-10%. Great game though!",-0.119,twitter.com/sundarpichai/status/839707311476113408,,0,0,0,0,0,-1
2263,2263,sundarpichai,1615243970,Excited to be at #GoogleNext17 - see you soon on the livestream https://t.co/FVsPD39dtv https://t.co/PSw3nHqjMB,0.34,twitter.com/sundarpichai/status/839519289308655616,2263.0,0,0,0,0,0,-1
2264,2264,sundarpichai,1615240553,We're proud to honor amazing women pioneers and committed to supporting women everywhere #InternationalWomensDay  https://t.co/klnnb30pzx,0.9337,twitter.com/sundarpichai/status/839504954435907584,,0,0,0,0,0,-1
2265,2265,sundarpichai,1614745140,RT @claybavor: This is the very first Google Cardboard prototype. 10 million followed. https://t.co/8YayRtYx8s,0.0,twitter.com/sundarpichai/status/837427045709705217,2265.0,0,0,0,0,0,-1
2266,2266,sundarpichai,1614738596,Google Assistant rolling out to more @Android phones starting today! https://t.co/bx4UmImqbC,0.0,twitter.com/sundarpichai/status/837399595630002177,2266.0,0,0,0,0,0,-1
2267,2267,sundarpichai,1614672945,RT @mhbergen: I took a walk around #mwc17 with Mr. @lockheimer https://t.co/Wb09yqWLuT,0.0,twitter.com/sundarpichai/status/837124235990487040,,0,0,0,0,0,-1
2268,2268,sundarpichai,1614668194,Also played hooky &amp; visited @FCBarcelona while in BCN. Big thanks @jmbartomeu for hosting me &amp; fulfilling a lifelon… https://t.co/5wNdqx7RKc,0.6486,twitter.com/sundarpichai/status/837104306708856833,,0,0,0,0,0,-1
2269,2269,sundarpichai,1614667487,Whirlwind trip to Barcelona for #MWC17 this week - always a fun and productive event for our partners and teams https://t.co/BqGzuY0IEx,0.5106,twitter.com/sundarpichai/status/837101344838172672,,0,0,0,0,0,-1
2270,2270,sundarpichai,1613440105,"Can't wait to see what developers around the world will build w/ @TensorFlow. Thx for tuning in, Lagos!… https://t.co/j5WzHyEZnK",0.4199,twitter.com/sundarpichai/status/831953330918207488,,0,0,0,0,0,-1
2271,2271,sundarpichai,1613029827,So inspired by Nji's story &amp; look forward to welcoming him and all the winners to the Googleplex https://t.co/G5dMGDO8JF,0.8588,twitter.com/sundarpichai/status/830232501373132800,2271.0,0,0,0,0,0,-1
2272,2272,sundarpichai,1612706394,RT @googleresearch: Can a combination of machine learning and crowdsourcing help with parking woes? Find out at https://t.co/WY1XTLK9UJ htt…,-0.0516,twitter.com/sundarpichai/status/828875923944464384,2272.0,0,0,0,0,0,-1
2273,2273,sundarpichai,1612607622,I think I can play atleast one kind of football as well as @LuisSuarez9 and @FCBarcelona https://t.co/AArzinxw1H,0.5423,twitter.com/sundarpichai/status/828461642924961792,,0,0,0,0,0,-1
2274,2274,sundarpichai,1612606633,Worth remembering @AtlantaFalcons  only had a ~1.4% chance of making the superbowl when the season started!,0.4926,twitter.com/sundarpichai/status/828457493068013568,,0,0,0,0,0,-1
2275,2275,sundarpichai,1611918065,"For generations, this country has been home to immigrants like Sanaz. Her story is playing out all over the country… https://t.co/jvleCK72uI",0.5106,twitter.com/sundarpichai/status/825569430507622402,,0,0,0,0,0,-1
2276,2276,sundarpichai,1611710790,"Yep, it's true: I/O'17 will be at Shoreline Amphitheatre in Mountain View, CA on May 17-19. See you in 110 days :)… https://t.co/NXxRWm6V92",0.6124,twitter.com/sundarpichai/status/824700056963948545,,0,0,0,0,0,-1
2277,2277,sundarpichai,1611438777,RT @PranavDixit: Actual Google spokesperson response to question about whether Google is buying Conde Nast. Someone really loves their job!…,0.6468,twitter.com/sundarpichai/status/823559152563666944,2277.0,0,0,0,0,0,-1
2278,2278,sundarpichai,1610843613,"""We cannot walk alone. And as we walk, we must make the pledge that we shall always march ahead. We cannot turn bac… https://t.co/iyMGWc5dhR",0.1877,twitter.com/sundarpichai/status/821062854790942722,,0,0,0,0,0,-1
2279,2279,sundarpichai,1610540649,"RT @googleresearch: The Google Brain team (https://t.co/6BSGMMfnll) takes a look back on an exciting 2016, at https://t.co/Q1Rw0chKtT",0.4939,twitter.com/sundarpichai/status/819792132227481600,2279.0,0,0,0,0,0,-1
2280,2280,sundarpichai,1610275759,RT @BillGates: There’s a lot to be optimistic about in 2017…life is getting better for more people on our planet. Especially here. https://…,0.6369,twitter.com/sundarpichai/status/818681100281073664,,0,0,0,0,0,-1
2281,2281,sundarpichai,1610028873,Also got to visit my alma mater (and old dorm room!) for the first time in 23 years. Thanks to everyone @IITKgp for… https://t.co/RGOBezQvSk,0.4926,twitter.com/sundarpichai/status/817645586652352513,,0,0,0,0,0,-1
2282,2282,sundarpichai,1610028500,"Spent this past week in India: so proud of our many initiatives to bring digital skills training, tools and wifi to… https://t.co/3EZ01SikUY",0.6113,twitter.com/sundarpichai/status/817644019647811584,,0,0,0,0,0,-1
2283,2283,sundarpichai,1609915830,"RT @Android: News from #CES2017: Google Assistant is coming soon to your #AndroidTV. Happy watching! 📺 #AndroidEverywhere
https://t.co/tjId…",0.6114,twitter.com/sundarpichai/status/817171449391808513,2283.0,0,0,0,0,0,-1
2284,2284,sundarpichai,1609499117,Wish everyone a great 2017 ahead - Happy New Year:),0.8885,twitter.com/sundarpichai/status/815423626908405760,,0,0,0,0,0,-1
2285,2285,sundarpichai,1608034751,Lots more work to be done but very proud of the team's progress https://t.co/GWXoJIP1KB,0.8515,twitter.com/sundarpichai/status/809281631559172096,,0,0,0,0,0,-1
2286,2286,sundarpichai,1608017489,"As the year wraps up, we look back at what mattered to the world https://t.co/PfFQPJ8Q6q",0.0,twitter.com/sundarpichai/status/809209229701545984,,0,0,0,0,0,-1
2287,2287,sundarpichai,1607472148,"RT @googledevs: Starting today, developers can build for the Google Assistant! Learn more at https://t.co/G1In1efozV #ActionsOnGoogle https…",0.0,twitter.com/sundarpichai/status/806921906087596033,2287.0,0,0,0,0,0,-1
2288,2288,sundarpichai,1607285961,"So proud Google will reach 100% renewable energy in 2017, minimizing environmental impact + supporting clean energy https://t.co/SiLusbFMct",0.9061,twitter.com/sundarpichai/status/806140980659265536,2288.0,0,0,0,0,0,-1
2289,2289,sundarpichai,1607056361,RT @Athletics: Our thoughts are with everyone affected by the #OaklandFire. We are Oakland. Donate to help. https://t.co/dtVUflIQNp https:/…,0.2732,twitter.com/sundarpichai/status/805177965201920000,,0,0,0,0,0,-1
2290,2290,sundarpichai,1607037983,"As always one of the great sporting moments of the year, great game #elclasico https://t.co/t6zZ4kA7KN",0.8481,twitter.com/sundarpichai/status/805100882262007808,,0,0,0,0,0,-1
2291,2291,sundarpichai,1606949489,RT @claybavor: Pssst. Daydream View in snow and crimson... now available for pre-order. https://t.co/rE5lAxBCZV https://t.co/SOipX2IJn6,0.0,twitter.com/sundarpichai/status/804729713386102784,,0,0,0,0,0,-1
2292,2292,sundarpichai,1606905949,@kcoleman wish you the best Keith!,0.8016,twitter.com/sundarpichai/status/804547093939400704,,0,0,0,0,0,-1
2293,2293,sundarpichai,1606904393,"RT @timoreilly: Good interview with Google's Jeff Dean about reinforcement learning and other #AI techniques    
https://t.co/7vsObQVhKt",0.4404,twitter.com/sundarpichai/status/804540565228376064,2293.0,0,0,0,0,0,-1
2294,2294,sundarpichai,1606887058,"RT @googleresearch: Three quadrillion pixels later, meet the new #EarthTimelapse, our most detailed view of Earth across space and time: ht…",0.0,twitter.com/sundarpichai/status/804467860764377088,2294.0,0,0,0,0,0,-1
2295,2295,sundarpichai,1606687918,Spoke about this at I/O: today we're publishing our results of using machine learning to detect diabetic retinopathy https://t.co/k7oWRO04cK,0.0,twitter.com/sundarpichai/status/803632603286773761,2295.0,0,0,0,0,0,-1
2296,2296,sundarpichai,1606642620,RT @engadget: Google's AI can translate language pairs it has never seen https://t.co/LySsixwFVh https://t.co/1kSIaEdFbl,0.0,twitter.com/sundarpichai/status/803442613089026048,2296.0,0,0,0,0,0,-1
2297,2297,sundarpichai,1605637714,"Great discussions on AI, and the importance of digital skills training at the National IT Summit in Germany #itg16 https://t.co/UYgGomUUbY",0.765,twitter.com/sundarpichai/status/799227731946995712,,0,0,0,0,0,-1
2298,2298,sundarpichai,1605554767,"Using machine learning, #GoogleTranslate is improving more in a single leap than we’ve seen in the last 10 years co… https://t.co/T4kLRubfXh",0.4215,twitter.com/sundarpichai/status/798879825968635904,2298.0,0,0,0,0,0,-1
2299,2299,sundarpichai,1605512759,"Exciting machine learning developments in @GoogleCloud Platform, and a warm welcome to @drfeifei &amp; @lijiali_vision! https://t.co/7BoetHPpvh",0.8122,twitter.com/sundarpichai/status/798703633080717312,2299.0,0,0,0,0,0,-1
2300,2300,sundarpichai,1605507765,"Love that machine learning can improve your music playlists, too https://t.co/beGfBJpGS9",0.7964,twitter.com/sundarpichai/status/798682683232649216,2300.0,0,0,0,0,0,-1
2301,2301,sundarpichai,1605491723,"Great to have you visit Google London, @SadiqKhan https://t.co/BMfmgLuYjH",0.6249,twitter.com/sundarpichai/status/798615400779026432,2301.0,0,0,0,0,0,-1
2302,2302,sundarpichai,1605483803,RT @GoogleUK: Great morning at Argyle Primary School visiting Space through Google Expeditions -  excited we are bringing VR to 1 million U…,0.7579,twitter.com/sundarpichai/status/798582180804857856,2302.0,0,0,0,0,0,-1
2303,2303,sundarpichai,1605401128,Hello from London! So great to meet with our teams here in the UK https://t.co/jMRWBWY1Ga,0.6893,twitter.com/sundarpichai/status/798235415434166272,,0,0,0,0,0,-1
2304,2304,sundarpichai,1605138005,Thank you to all veterans who have served our country https://t.co/5BrDaPj06n,0.3612,twitter.com/sundarpichai/status/797131797091885058,,0,0,0,0,0,-1
2305,2305,sundarpichai,1605136388,"Thanks for joining us, PM @LeeHsienLoong! https://t.co/yozb2lf1pH",0.4926,twitter.com/sundarpichai/status/797125014642266112,,0,0,0,0,0,-1
2306,2306,sundarpichai,1604898342,"After polls close tonight, you'll be able to see election results directly in Google Search across 30 languages https://t.co/lOLiqf9NUh",0.0,twitter.com/sundarpichai/status/796126579524976640,2306.0,0,0,0,0,0,-1
2307,2307,sundarpichai,1604873161,"RT @google: If you're in one of these states, it’s not too late to register to vote today. https://t.co/mpBNeqwzcu #ElectionDay https://t.c…",0.0,twitter.com/sundarpichai/status/796020961707368449,2307.0,0,0,0,0,0,-1
2308,2308,sundarpichai,1604840372,"RT @Uber: Every vote counts, so make sure to cast yours. With @Google, we're making it easy to find your polling place. https://t.co/DaFvMG…",0.6682,twitter.com/sundarpichai/status/795883435013246976,2308.0,0,0,0,0,0,-1
2309,2309,sundarpichai,1604806564,RT @claybavor: Daydream View hits the shelves on Thursday (and the Googleplex shelves today!) https://t.co/LywDLcDmSJ,0.0,twitter.com/sundarpichai/status/795741634944122882,2309.0,0,0,0,0,0,-1
2310,2310,sundarpichai,1604805859,RT @google: Your voice matters. Your vote counts. Find your polling place and go vote tomorrow! https://t.co/cEJLFFIeBS https://t.co/z54JHF…,0.1007,twitter.com/sundarpichai/status/795738675564843008,2310.0,0,0,0,0,0,-1
2311,2311,sundarpichai,1604725629,"RT @demishassabis: #AlphaGo update: we've been hard at work improving AG, delighted to announce that more games will be played in early 201…",0.7964,twitter.com/sundarpichai/status/795402170120028161,,0,0,0,0,0,-1
2312,2312,sundarpichai,1603171411,Great day in DC yesterday meeting &amp; chatting with Googlers - thanks @VGCerf for hosting! https://t.co/ZlCghc83XK,0.807,twitter.com/sundarpichai/status/788898406345289728,2312.0,0,0,0,0,0,-1
2313,2313,sundarpichai,1603150249,RT @chr1sa: Google has open sourced more projects than I knew (20 million lines of code):  Google Open Source Report Card https://t.co/YZC4…,0.0,twitter.com/sundarpichai/status/788809645494153216,2313.0,0,0,0,0,0,-1
2314,2314,sundarpichai,1603149945,"Congrats to Anna Patterson on your Technical Leadership #ABIEAward - we @Google are very proud of you! #ghc16
https://t.co/Z3NrjeBqkd",0.7955,twitter.com/sundarpichai/status/788808369171640320,2314.0,0,0,0,0,0,-1
